Carpark Code,Available Spaces,Carpark Open,Timestamp
SANDST,347,True,02-17 19:21:17
PIERRD,644,True,02-17 19:21:17
CHARLESSTREET,0,True,02-17 19:25:56
GREENST,24,True,02-17 19:25:56
MINDENPL,0,True,02-17 19:25:56
PATRIOTICST,219,True,02-17 19:25:56
SANDST,342,True,02-17 19:25:56
PIERRD,644,True,02-17 19:25:56
TEST,100,True,02-17 19:25:56
LESJARDIN,352,True,02-17 19:25:56
CHARLESSTREET,0,True,02-17 19:31:20
TEST,100,True,02-17 19:31:20
LESJARDIN,353,True,02-17 19:31:20
GREENST,36,True,02-17 19:31:20
MINDENPL,0,True,02-17 19:31:20
PATRIOTICST,219,True,02-17 19:31:20
SANDST,340,True,02-17 19:31:20
PIERRD,640,True,02-17 19:31:20
CHARLESSTREET,0,True,02-17 19:35:59
GREENST,50,True,02-17 19:35:59
MINDENPL,0,True,02-17 19:35:59
PATRIOTICST,220,True,02-17 19:35:59
SANDST,339,True,02-17 19:35:59
PIERRD,640,True,02-17 19:35:59
TEST,100,True,02-17 19:35:59
LESJARDIN,352,True,02-17 19:35:59
CHARLESSTREET,0,True,02-17 19:41:23
TEST,100,True,02-17 19:41:23
GREENST,55,True,02-17 19:41:23
MINDENPL,0,True,02-17 19:41:23
PATRIOTICST,219,True,02-17 19:41:23
SANDST,336,True,02-17 19:41:23
PIERRD,639,True,02-17 19:41:23
LESJARDIN,355,True,02-17 19:41:23
CHARLESSTREET,0,True,02-17 19:46:25
GREENST,65,True,02-17 19:46:25
MINDENPL,0,True,02-17 19:46:25
PATRIOTICST,215,True,02-17 19:46:25
SANDST,334,True,02-17 19:46:25
PIERRD,634,True,02-17 19:46:25
TEST,100,True,02-17 19:46:25
LESJARDIN,354,True,02-17 19:46:25
CHARLESSTREET,0,True,02-17 19:51:22
LESJARDIN,350,True,02-17 19:51:22
TEST,100,True,02-17 19:51:22
GREENST,90,True,02-17 19:51:22
MINDENPL,0,True,02-17 19:51:22
PATRIOTICST,213,True,02-17 19:51:22
SANDST,330,True,02-17 19:51:22
PIERRD,637,True,02-17 19:51:22
CHARLESSTREET,0,True,02-17 19:56:23
GREENST,101,True,02-17 19:56:23
MINDENPL,0,True,02-17 19:56:23
PATRIOTICST,215,True,02-17 19:56:23
SANDST,329,True,02-17 19:56:23
PIERRD,636,True,02-17 19:56:23
TEST,100,True,02-17 19:56:23
LESJARDIN,351,True,02-17 19:56:23
CHARLESSTREET,0,True,02-17 20:01:26
GREENST,113,True,02-17 20:01:26
MINDENPL,0,True,02-17 20:01:26
PATRIOTICST,219,True,02-17 20:01:26
SANDST,329,True,02-17 20:01:26
PIERRD,640,True,02-17 20:01:26
TEST,100,True,02-17 20:01:26
LESJARDIN,346,True,02-17 20:01:26
CHARLESSTREET,0,True,02-17 20:06:30
GREENST,113,True,02-17 20:06:30
MINDENPL,0,True,02-17 20:06:30
PATRIOTICST,219,True,02-17 20:06:30
SANDST,330,True,02-17 20:06:30
PIERRD,642,True,02-17 20:06:30
LESJARDIN,348,True,02-17 20:06:30
TEST,100,True,02-17 20:06:30
CHARLESSTREET,0,True,02-17 20:11:25
TEST,100,True,02-17 20:11:25
GREENST,113,True,02-17 20:11:25
MINDENPL,0,True,02-17 20:11:25
PATRIOTICST,219,True,02-17 20:11:25
SANDST,333,True,02-17 20:11:25
PIERRD,643,True,02-17 20:11:25
LESJARDIN,348,True,02-17 20:11:25
CHARLESSTREET,0,True,02-17 20:16:21
GREENST,120,True,02-17 20:16:21
MINDENPL,0,True,02-17 20:16:21
PATRIOTICST,219,True,02-17 20:16:21
SANDST,333,True,02-17 20:16:21
PIERRD,642,True,02-17 20:16:21
TEST,100,True,02-17 20:16:21
LESJARDIN,352,True,02-17 20:16:21
CHARLESSTREET,0,True,02-17 20:21:24
TEST,100,True,02-17 20:21:24
GREENST,140,True,02-17 20:21:24
MINDENPL,0,True,02-17 20:21:24
PATRIOTICST,219,True,02-17 20:21:24
SANDST,333,True,02-17 20:21:24
PIERRD,641,True,02-17 20:21:24
LESJARDIN,354,True,02-17 20:21:24
CHARLESSTREET,0,True,02-17 20:26:22
GREENST,149,True,02-17 20:26:22
MINDENPL,0,True,02-17 20:26:22
PATRIOTICST,219,True,02-17 20:26:22
SANDST,335,True,02-17 20:26:22
PIERRD,641,True,02-17 20:26:22
TEST,100,True,02-17 20:26:22
LESJARDIN,351,True,02-17 20:26:22
CHARLESSTREET,0,True,02-17 20:31:25
GREENST,156,True,02-17 20:31:25
MINDENPL,0,True,02-17 20:31:25
PATRIOTICST,216,True,02-17 20:31:25
SANDST,338,True,02-17 20:31:25
PIERRD,637,True,02-17 20:31:25
TEST,100,True,02-17 20:31:25
LESJARDIN,349,True,02-17 20:31:25
CHARLESSTREET,0,True,02-17 20:36:28
GREENST,163,True,02-17 20:36:28
MINDENPL,0,True,02-17 20:36:28
PATRIOTICST,219,True,02-17 20:36:28
SANDST,338,True,02-17 20:36:28
PIERRD,637,True,02-17 20:36:28
TEST,100,True,02-17 20:36:28
LESJARDIN,351,True,02-17 20:36:28
CHARLESSTREET,0,True,02-17 20:41:30
GREENST,167,True,02-17 20:41:30
MINDENPL,0,True,02-17 20:41:30
PATRIOTICST,223,True,02-17 20:41:30
SANDST,340,True,02-17 20:41:30
PIERRD,637,True,02-17 20:41:30
TEST,100,True,02-17 20:41:30
LESJARDIN,352,True,02-17 20:41:30
CHARLESSTREET,0,True,02-17 20:46:23
GREENST,170,True,02-17 20:46:23
MINDENPL,0,True,02-17 20:46:23
PATRIOTICST,224,True,02-17 20:46:23
SANDST,342,True,02-17 20:46:23
PIERRD,641,True,02-17 20:46:23
TEST,100,True,02-17 20:46:23
LESJARDIN,352,True,02-17 20:46:23
CHARLESSTREET,0,True,02-17 20:51:36
LESJARDIN,353,True,02-17 20:51:36
TEST,100,True,02-17 20:51:36
GREENST,178,True,02-17 20:51:36
MINDENPL,0,True,02-17 20:51:36
PATRIOTICST,225,True,02-17 20:51:36
SANDST,344,True,02-17 20:51:36
PIERRD,644,True,02-17 20:51:36
CHARLESSTREET,0,True,02-17 20:56:29
GREENST,190,True,02-17 20:56:29
MINDENPL,0,True,02-17 20:56:29
PATRIOTICST,228,True,02-17 20:56:29
SANDST,343,True,02-17 20:56:29
PIERRD,643,True,02-17 20:56:29
TEST,100,True,02-17 20:56:29
LESJARDIN,353,True,02-17 20:56:29
CHARLESSTREET,0,True,02-17 21:01:22
TEST,100,True,02-17 21:01:22
LESJARDIN,355,True,02-17 21:01:22
GREENST,200,True,02-17 21:01:22
MINDENPL,3,True,02-17 21:01:22
PATRIOTICST,229,True,02-17 21:01:22
SANDST,343,True,02-17 21:01:22
PIERRD,644,True,02-17 21:01:22
CHARLESSTREET,0,True,02-17 21:06:25
GREENST,203,True,02-17 21:06:25
MINDENPL,4,True,02-17 21:06:25
PATRIOTICST,228,True,02-17 21:06:25
SANDST,342,True,02-17 21:06:25
PIERRD,643,True,02-17 21:06:25
TEST,100,True,02-17 21:06:25
LESJARDIN,357,True,02-17 21:06:25
CHARLESSTREET,0,True,02-17 21:11:28
GREENST,209,True,02-17 21:11:28
MINDENPL,6,True,02-17 21:11:28
PATRIOTICST,229,True,02-17 21:11:28
SANDST,344,True,02-17 21:11:28
PIERRD,644,True,02-17 21:11:28
TEST,100,True,02-17 21:11:28
LESJARDIN,361,True,02-17 21:11:28
CHARLESSTREET,0,True,02-17 21:16:31
GREENST,217,True,02-17 21:16:31
MINDENPL,9,True,02-17 21:16:31
PATRIOTICST,229,True,02-17 21:16:31
SANDST,345,True,02-17 21:16:31
PIERRD,644,True,02-17 21:16:31
LESJARDIN,366,True,02-17 21:16:31
TEST,100,True,02-17 21:16:31
CHARLESSTREET,0,True,02-17 21:21:41
LESJARDIN,362,True,02-17 21:21:41
GREENST,224,True,02-17 21:21:41
MINDENPL,13,True,02-17 21:21:41
PATRIOTICST,231,True,02-17 21:21:41
SANDST,350,True,02-17 21:21:41
PIERRD,641,True,02-17 21:21:41
TEST,100,True,02-17 21:21:41
CHARLESSTREET,0,True,02-17 21:26:44
GREENST,228,True,02-17 21:26:44
MINDENPL,19,True,02-17 21:26:44
PATRIOTICST,230,True,02-17 21:26:44
SANDST,355,True,02-17 21:26:44
PIERRD,643,True,02-17 21:26:44
LESJARDIN,358,True,02-17 21:26:44
TEST,100,True,02-17 21:26:44
CHARLESSTREET,0,True,02-17 21:31:24
GREENST,235,True,02-17 21:31:24
MINDENPL,20,True,02-17 21:31:24
PATRIOTICST,234,True,02-17 21:31:24
SANDST,358,True,02-17 21:31:24
PIERRD,644,True,02-17 21:31:24
TEST,100,True,02-17 21:31:24
LESJARDIN,360,True,02-17 21:31:24
CHARLESSTREET,0,True,02-17 21:36:48
GREENST,236,True,02-17 21:36:48
MINDENPL,20,True,02-17 21:36:48
PATRIOTICST,234,True,02-17 21:36:48
SANDST,361,True,02-17 21:36:48
PIERRD,644,True,02-17 21:36:48
TEST,100,True,02-17 21:36:48
LESJARDIN,358,True,02-17 21:36:48
CHARLESSTREET,0,True,02-17 21:41:50
GREENST,234,True,02-17 21:41:50
MINDENPL,21,True,02-17 21:41:50
PATRIOTICST,233,True,02-17 21:41:50
SANDST,363,True,02-17 21:41:50
PIERRD,643,True,02-17 21:41:50
TEST,100,True,02-17 21:41:50
LESJARDIN,359,True,02-17 21:41:50
CHARLESSTREET,0,True,02-17 21:46:51
GREENST,234,True,02-17 21:46:51
MINDENPL,24,True,02-17 21:46:51
PATRIOTICST,233,True,02-17 21:46:51
SANDST,364,True,02-17 21:46:51
PIERRD,642,True,02-17 21:46:51
TEST,100,True,02-17 21:46:51
LESJARDIN,361,True,02-17 21:46:51
CHARLESSTREET,0,True,02-17 21:51:52
GREENST,236,True,02-17 21:51:52
MINDENPL,25,True,02-17 21:51:52
PATRIOTICST,238,True,02-17 21:51:52
SANDST,369,True,02-17 21:51:52
PIERRD,641,True,02-17 21:51:52
TEST,100,True,02-17 21:51:52
LESJARDIN,361,True,02-17 21:51:52
CHARLESSTREET,0,True,02-17 21:56:54
GREENST,240,True,02-17 21:56:54
MINDENPL,26,True,02-17 21:56:54
PATRIOTICST,240,True,02-17 21:56:54
SANDST,371,True,02-17 21:56:54
PIERRD,639,True,02-17 21:56:54
TEST,100,True,02-17 21:56:54
LESJARDIN,366,True,02-17 21:56:54
CHARLESSTREET,0,True,02-17 22:01:48
GREENST,238,True,02-17 22:01:48
MINDENPL,26,True,02-17 22:01:48
PATRIOTICST,241,True,02-17 22:01:48
SANDST,373,True,02-17 22:01:48
PIERRD,638,True,02-17 22:01:48
TEST,100,True,02-17 22:01:48
LESJARDIN,366,True,02-17 22:01:48
CHARLESSTREET,0,True,02-17 22:06:49
GREENST,238,True,02-17 22:06:49
MINDENPL,26,True,02-17 22:06:49
PATRIOTICST,243,True,02-17 22:06:49
SANDST,373,True,02-17 22:06:49
PIERRD,639,True,02-17 22:06:49
TEST,100,True,02-17 22:06:49
LESJARDIN,367,True,02-17 22:06:49
CHARLESSTREET,0,True,02-17 22:11:55
GREENST,243,True,02-17 22:11:55
MINDENPL,26,True,02-17 22:11:55
PATRIOTICST,245,True,02-17 22:11:55
SANDST,375,True,02-17 22:11:55
PIERRD,639,True,02-17 22:11:55
LESJARDIN,366,True,02-17 22:11:55
TEST,100,True,02-17 22:11:55
CHARLESSTREET,0,True,02-17 22:16:58
GREENST,243,True,02-17 22:16:58
MINDENPL,26,True,02-17 22:16:58
PATRIOTICST,244,True,02-17 22:16:58
SANDST,378,True,02-17 22:16:58
PIERRD,638,True,02-17 22:16:58
LESJARDIN,367,True,02-17 22:16:58
TEST,100,True,02-17 22:16:58
CHARLESSTREET,0,True,02-17 22:21:48
GREENST,244,True,02-17 22:21:48
MINDENPL,26,True,02-17 22:21:48
PATRIOTICST,245,True,02-17 22:21:48
SANDST,377,True,02-17 22:21:48
PIERRD,640,True,02-17 22:21:48
TEST,100,True,02-17 22:21:48
LESJARDIN,369,True,02-17 22:21:48
CHARLESSTREET,0,True,02-17 22:26:54
GREENST,246,True,02-17 22:26:54
MINDENPL,29,True,02-17 22:26:54
PATRIOTICST,245,True,02-17 22:26:54
SANDST,376,True,02-17 22:26:54
PIERRD,640,True,02-17 22:26:54
TEST,100,True,02-17 22:26:54
LESJARDIN,369,True,02-17 22:26:54
CHARLESSTREET,0,True,02-17 22:31:56
GREENST,248,True,02-17 22:31:56
MINDENPL,29,True,02-17 22:31:56
PATRIOTICST,246,True,02-17 22:31:56
SANDST,374,True,02-17 22:31:56
PIERRD,643,True,02-17 22:31:56
TEST,100,True,02-17 22:31:56
LESJARDIN,374,True,02-17 22:31:56
CHARLESSTREET,0,True,02-17 22:36:50
GREENST,248,True,02-17 22:36:50
MINDENPL,28,True,02-17 22:36:50
PATRIOTICST,246,True,02-17 22:36:50
SANDST,374,True,02-17 22:36:50
PIERRD,643,True,02-17 22:36:50
TEST,100,True,02-17 22:36:50
LESJARDIN,378,True,02-17 22:36:50
CHARLESSTREET,0,True,02-17 22:41:58
GREENST,249,True,02-17 22:41:58
MINDENPL,30,True,02-17 22:41:58
PATRIOTICST,247,True,02-17 22:41:58
SANDST,375,True,02-17 22:41:58
PIERRD,647,True,02-17 22:41:58
LESJARDIN,381,True,02-17 22:41:58
TEST,100,True,02-17 22:41:58
CHARLESSTREET,0,True,02-17 22:47:01
GREENST,253,True,02-17 22:47:01
MINDENPL,29,True,02-17 22:47:01
PATRIOTICST,248,True,02-17 22:47:01
SANDST,374,True,02-17 22:47:01
PIERRD,647,True,02-17 22:47:01
LESJARDIN,382,True,02-17 22:47:01
TEST,100,True,02-17 22:47:01
CHARLESSTREET,0,True,02-17 22:52:06
GREENST,250,True,02-17 22:52:06
MINDENPL,31,True,02-17 22:52:06
PATRIOTICST,248,True,02-17 22:52:06
SANDST,376,True,02-17 22:52:06
PIERRD,650,True,02-17 22:52:06
LESJARDIN,385,True,02-17 22:52:06
TEST,100,True,02-17 22:52:06
CHARLESSTREET,0,True,02-17 22:57:12
TEST,100,True,02-17 22:57:12
LESJARDIN,386,True,02-17 22:57:12
GREENST,249,True,02-17 22:57:12
MINDENPL,29,True,02-17 22:57:12
PATRIOTICST,249,True,02-17 22:57:12
SANDST,378,True,02-17 22:57:12
PIERRD,649,True,02-17 22:57:12
CHARLESSTREET,0,True,02-17 23:01:54
GREENST,251,True,02-17 23:01:54
MINDENPL,30,True,02-17 23:01:54
PATRIOTICST,249,True,02-17 23:01:54
SANDST,379,True,02-17 23:01:54
PIERRD,647,True,02-17 23:01:54
TEST,100,True,02-17 23:01:54
LESJARDIN,390,True,02-17 23:01:54
CHARLESSTREET,0,True,02-17 23:07:12
GREENST,250,True,02-17 23:07:12
MINDENPL,29,True,02-17 23:07:12
PATRIOTICST,250,True,02-17 23:07:12
SANDST,379,True,02-17 23:07:12
PIERRD,646,True,02-17 23:07:12
TEST,100,True,02-17 23:07:12
LESJARDIN,391,True,02-17 23:07:12
CHARLESSTREET,0,True,02-17 23:11:55
GREENST,250,True,02-17 23:11:55
MINDENPL,29,True,02-17 23:11:55
PATRIOTICST,252,True,02-17 23:11:55
SANDST,384,True,02-17 23:11:55
PIERRD,646,True,02-17 23:11:55
TEST,100,True,02-17 23:11:55
LESJARDIN,392,True,02-17 23:11:55
CHARLESSTREET,0,True,02-17 23:17:00
GREENST,249,True,02-17 23:17:00
MINDENPL,32,True,02-17 23:17:00
PATRIOTICST,254,True,02-17 23:17:00
SANDST,386,True,02-17 23:17:00
PIERRD,646,True,02-17 23:17:00
LESJARDIN,393,True,02-17 23:17:00
TEST,100,True,02-17 23:17:00
CHARLESSTREET,0,True,02-17 23:22:12
GREENST,251,True,02-17 23:22:12
MINDENPL,36,True,02-17 23:22:12
PATRIOTICST,256,True,02-17 23:22:12
SANDST,387,True,02-17 23:22:12
PIERRD,647,True,02-17 23:22:12
TEST,100,True,02-17 23:22:12
LESJARDIN,392,True,02-17 23:22:12
CHARLESSTREET,0,True,02-17 23:27:16
TEST,100,True,02-17 23:27:16
LESJARDIN,390,True,02-17 23:27:16
GREENST,251,True,02-17 23:27:16
MINDENPL,35,True,02-17 23:27:16
PATRIOTICST,256,True,02-17 23:27:16
SANDST,389,True,02-17 23:27:16
PIERRD,651,True,02-17 23:27:16
CHARLESSTREET,0,True,02-17 23:32:11
GREENST,252,True,02-17 23:32:11
MINDENPL,35,True,02-17 23:32:11
PATRIOTICST,257,True,02-17 23:32:11
SANDST,390,True,02-17 23:32:11
PIERRD,653,True,02-17 23:32:11
TEST,100,True,02-17 23:32:11
LESJARDIN,393,True,02-17 23:32:11
CHARLESSTREET,0,True,02-17 23:37:15
TEST,100,True,02-17 23:37:15
LESJARDIN,392,True,02-17 23:37:15
GREENST,253,True,02-17 23:37:15
MINDENPL,35,True,02-17 23:37:15
PATRIOTICST,257,True,02-17 23:37:15
SANDST,391,True,02-17 23:37:15
PIERRD,655,True,02-17 23:37:15
CHARLESSTREET,0,True,02-17 23:42:18
GREENST,253,True,02-17 23:42:18
MINDENPL,36,True,02-17 23:42:18
PATRIOTICST,258,True,02-17 23:42:18
SANDST,391,True,02-17 23:42:18
PIERRD,655,True,02-17 23:42:18
TEST,100,True,02-17 23:42:18
LESJARDIN,389,True,02-17 23:42:18
CHARLESSTREET,0,True,02-17 23:47:15
TEST,100,True,02-17 23:47:15
LESJARDIN,390,True,02-17 23:47:15
GREENST,254,True,02-17 23:47:15
MINDENPL,35,True,02-17 23:47:15
PATRIOTICST,259,True,02-17 23:47:15
SANDST,392,True,02-17 23:47:15
PIERRD,652,True,02-17 23:47:15
CHARLESSTREET,0,True,02-17 23:52:20
GREENST,254,True,02-17 23:52:20
MINDENPL,34,True,02-17 23:52:20
PATRIOTICST,258,True,02-17 23:52:20
SANDST,393,True,02-17 23:52:20
PIERRD,652,True,02-17 23:52:20
TEST,100,True,02-17 23:52:20
LESJARDIN,391,True,02-17 23:52:20
CHARLESSTREET,0,True,02-17 23:57:13
LESJARDIN,390,True,02-17 23:57:13
TEST,100,True,02-17 23:57:13
GREENST,257,True,02-17 23:57:13
MINDENPL,34,True,02-17 23:57:13
PATRIOTICST,260,True,02-17 23:57:13
SANDST,395,True,02-17 23:57:13
PIERRD,654,True,02-17 23:57:13
CHARLESSTREET,0,True,02-18 00:02:19
GREENST,257,True,02-18 00:02:19
MINDENPL,35,True,02-18 00:02:19
PATRIOTICST,260,True,02-18 00:02:19
SANDST,396,True,02-18 00:02:19
PIERRD,655,True,02-18 00:02:19
TEST,100,True,02-18 00:02:19
LESJARDIN,392,True,02-18 00:02:19
CHARLESSTREET,0,True,02-18 00:07:12
TEST,100,True,02-18 00:07:12
LESJARDIN,391,True,02-18 00:07:12
GREENST,258,True,02-18 00:07:12
MINDENPL,35,True,02-18 00:07:12
PATRIOTICST,261,True,02-18 00:07:12
SANDST,396,True,02-18 00:07:12
PIERRD,657,True,02-18 00:07:12
CHARLESSTREET,0,True,02-18 00:12:14
GREENST,258,True,02-18 00:12:14
MINDENPL,33,True,02-18 00:12:14
PATRIOTICST,261,True,02-18 00:12:14
SANDST,397,True,02-18 00:12:14
PIERRD,657,True,02-18 00:12:14
TEST,100,True,02-18 00:12:14
LESJARDIN,397,True,02-18 00:12:14
CHARLESSTREET,0,True,02-18 00:17:18
TEST,100,True,02-18 00:17:18
LESJARDIN,397,True,02-18 00:17:18
GREENST,260,True,02-18 00:17:18
MINDENPL,34,True,02-18 00:17:18
PATRIOTICST,262,True,02-18 00:17:18
SANDST,399,True,02-18 00:17:18
PIERRD,656,True,02-18 00:17:18
CHARLESSTREET,0,True,02-18 00:22:11
GREENST,260,True,02-18 00:22:11
MINDENPL,36,True,02-18 00:22:11
PATRIOTICST,262,True,02-18 00:22:11
SANDST,399,True,02-18 00:22:11
PIERRD,658,True,02-18 00:22:11
TEST,100,True,02-18 00:22:11
LESJARDIN,397,True,02-18 00:22:11
CHARLESSTREET,0,True,02-18 00:27:14
GREENST,260,True,02-18 00:27:14
MINDENPL,35,True,02-18 00:27:14
PATRIOTICST,262,True,02-18 00:27:14
SANDST,399,True,02-18 00:27:14
PIERRD,660,True,02-18 00:27:14
TEST,100,True,02-18 00:27:14
LESJARDIN,399,True,02-18 00:27:14
CHARLESSTREET,0,True,02-18 00:32:19
GREENST,260,True,02-18 00:32:19
MINDENPL,34,True,02-18 00:32:19
PATRIOTICST,261,True,02-18 00:32:19
SANDST,399,True,02-18 00:32:19
PIERRD,661,True,02-18 00:32:19
TEST,100,True,02-18 00:32:19
LESJARDIN,399,True,02-18 00:32:19
CHARLESSTREET,0,True,02-18 00:37:13
TEST,100,True,02-18 00:37:13
LESJARDIN,399,True,02-18 00:37:13
GREENST,260,True,02-18 00:37:13
MINDENPL,33,True,02-18 00:37:13
PATRIOTICST,261,True,02-18 00:37:13
SANDST,400,True,02-18 00:37:13
PIERRD,663,True,02-18 00:37:13
CHARLESSTREET,0,True,02-18 00:42:15
GREENST,262,True,02-18 00:42:15
MINDENPL,33,True,02-18 00:42:15
PATRIOTICST,261,True,02-18 00:42:15
SANDST,400,True,02-18 00:42:15
PIERRD,662,True,02-18 00:42:15
TEST,100,True,02-18 00:42:15
LESJARDIN,399,True,02-18 00:42:15
CHARLESSTREET,0,True,02-18 00:47:38
TEST,100,True,02-18 00:47:38
GREENST,264,True,02-18 00:47:38
MINDENPL,33,True,02-18 00:47:38
PATRIOTICST,261,True,02-18 00:47:38
SANDST,401,True,02-18 00:47:38
PIERRD,662,True,02-18 00:47:38
LESJARDIN,400,True,02-18 00:47:38
CHARLESSTREET,0,True,02-18 00:52:41
GREENST,265,True,02-18 00:52:41
MINDENPL,33,True,02-18 00:52:41
PATRIOTICST,260,True,02-18 00:52:41
SANDST,401,True,02-18 00:52:41
PIERRD,664,True,02-18 00:52:41
TEST,100,True,02-18 00:52:41
LESJARDIN,399,True,02-18 00:52:41
CHARLESSTREET,0,True,02-18 00:57:42
GREENST,265,True,02-18 00:57:42
MINDENPL,33,True,02-18 00:57:42
PATRIOTICST,262,True,02-18 00:57:42
SANDST,402,True,02-18 00:57:42
PIERRD,666,True,02-18 00:57:42
TEST,100,True,02-18 00:57:42
LESJARDIN,399,True,02-18 00:57:42
CHARLESSTREET,0,True,02-18 01:02:37
GREENST,265,True,02-18 01:02:37
MINDENPL,33,True,02-18 01:02:37
PATRIOTICST,261,True,02-18 01:02:37
SANDST,403,True,02-18 01:02:37
PIERRD,667,True,02-18 01:02:37
TEST,100,True,02-18 01:02:37
LESJARDIN,400,True,02-18 01:02:37
CHARLESSTREET,0,True,02-18 01:07:43
GREENST,264,True,02-18 01:07:43
MINDENPL,32,True,02-18 01:07:43
PATRIOTICST,262,True,02-18 01:07:43
SANDST,403,True,02-18 01:07:43
PIERRD,669,True,02-18 01:07:43
TEST,100,True,02-18 01:07:43
LESJARDIN,400,True,02-18 01:07:43
CHARLESSTREET,0,True,02-18 01:12:46
GREENST,264,True,02-18 01:12:46
MINDENPL,32,True,02-18 01:12:46
PATRIOTICST,262,True,02-18 01:12:46
SANDST,403,True,02-18 01:12:46
PIERRD,669,True,02-18 01:12:46
LESJARDIN,400,True,02-18 01:12:46
TEST,100,True,02-18 01:12:46
CHARLESSTREET,0,True,02-18 01:17:42
GREENST,264,True,02-18 01:17:42
MINDENPL,32,True,02-18 01:17:42
PATRIOTICST,262,True,02-18 01:17:42
SANDST,403,True,02-18 01:17:42
PIERRD,669,True,02-18 01:17:42
TEST,100,True,02-18 01:17:42
LESJARDIN,401,True,02-18 01:17:42
CHARLESSTREET,0,True,02-18 01:22:45
GREENST,263,True,02-18 01:22:45
MINDENPL,32,True,02-18 01:22:45
PATRIOTICST,262,True,02-18 01:22:45
SANDST,405,True,02-18 01:22:45
PIERRD,676,True,02-18 01:22:45
TEST,100,True,02-18 01:22:45
LESJARDIN,401,True,02-18 01:22:45
CHARLESSTREET,0,True,02-18 01:27:35
GREENST,263,True,02-18 01:27:35
MINDENPL,32,True,02-18 01:27:35
PATRIOTICST,262,True,02-18 01:27:35
SANDST,406,True,02-18 01:27:35
PIERRD,676,True,02-18 01:27:35
TEST,100,True,02-18 01:27:35
LESJARDIN,401,True,02-18 01:27:35
CHARLESSTREET,0,True,02-18 01:32:38
GREENST,263,True,02-18 01:32:38
MINDENPL,32,True,02-18 01:32:38
PATRIOTICST,262,True,02-18 01:32:38
SANDST,406,True,02-18 01:32:38
PIERRD,676,True,02-18 01:32:38
TEST,100,True,02-18 01:32:38
LESJARDIN,401,True,02-18 01:32:38
CHARLESSTREET,0,True,02-18 01:37:38
GREENST,263,True,02-18 01:37:38
MINDENPL,33,True,02-18 01:37:38
PATRIOTICST,262,True,02-18 01:37:38
SANDST,406,True,02-18 01:37:38
PIERRD,677,True,02-18 01:37:38
TEST,100,True,02-18 01:37:38
LESJARDIN,401,True,02-18 01:37:38
CHARLESSTREET,0,True,02-18 01:42:47
GREENST,263,True,02-18 01:42:47
MINDENPL,33,True,02-18 01:42:47
PATRIOTICST,263,True,02-18 01:42:47
SANDST,406,True,02-18 01:42:47
PIERRD,677,True,02-18 01:42:47
LESJARDIN,401,True,02-18 01:42:47
TEST,100,True,02-18 01:42:47
CHARLESSTREET,0,True,02-18 01:47:44
GREENST,264,True,02-18 01:47:44
MINDENPL,34,True,02-18 01:47:44
PATRIOTICST,263,True,02-18 01:47:44
SANDST,407,True,02-18 01:47:44
PIERRD,677,True,02-18 01:47:44
TEST,100,True,02-18 01:47:44
LESJARDIN,401,True,02-18 01:47:44
CHARLESSTREET,0,True,02-18 01:52:36
GREENST,264,True,02-18 01:52:36
MINDENPL,34,True,02-18 01:52:36
PATRIOTICST,264,True,02-18 01:52:36
SANDST,407,True,02-18 01:52:36
PIERRD,677,True,02-18 01:52:36
TEST,100,True,02-18 01:52:36
LESJARDIN,400,True,02-18 01:52:36
CHARLESSTREET,0,True,02-18 01:57:40
GREENST,264,True,02-18 01:57:40
MINDENPL,34,True,02-18 01:57:40
PATRIOTICST,264,True,02-18 01:57:40
SANDST,408,True,02-18 01:57:40
PIERRD,677,True,02-18 01:57:40
TEST,100,True,02-18 01:57:40
LESJARDIN,400,True,02-18 01:57:40
CHARLESSTREET,0,True,02-18 02:02:42
GREENST,264,True,02-18 02:02:42
MINDENPL,34,True,02-18 02:02:42
PATRIOTICST,264,True,02-18 02:02:42
SANDST,408,True,02-18 02:02:42
PIERRD,677,True,02-18 02:02:42
TEST,100,True,02-18 02:02:42
LESJARDIN,400,True,02-18 02:02:42
CHARLESSTREET,0,True,02-18 02:07:40
GREENST,268,True,02-18 02:07:40
MINDENPL,34,True,02-18 02:07:40
PATRIOTICST,264,True,02-18 02:07:40
SANDST,408,True,02-18 02:07:40
PIERRD,677,True,02-18 02:07:40
TEST,100,True,02-18 02:07:40
LESJARDIN,399,True,02-18 02:07:40
CHARLESSTREET,0,True,02-18 02:12:43
GREENST,268,True,02-18 02:12:43
MINDENPL,34,True,02-18 02:12:43
PATRIOTICST,264,True,02-18 02:12:43
SANDST,409,True,02-18 02:12:43
PIERRD,677,True,02-18 02:12:43
TEST,100,True,02-18 02:12:43
LESJARDIN,399,True,02-18 02:12:43
CHARLESSTREET,0,True,02-18 02:17:47
GREENST,269,True,02-18 02:17:47
MINDENPL,36,True,02-18 02:17:47
PATRIOTICST,264,True,02-18 02:17:47
SANDST,410,True,02-18 02:17:47
PIERRD,679,True,02-18 02:17:47
LESJARDIN,399,True,02-18 02:17:47
TEST,100,True,02-18 02:17:47
CHARLESSTREET,0,True,02-18 02:22:52
GREENST,269,True,02-18 02:22:52
MINDENPL,36,True,02-18 02:22:52
PATRIOTICST,265,True,02-18 02:22:52
SANDST,410,True,02-18 02:22:52
PIERRD,680,True,02-18 02:22:52
LESJARDIN,401,True,02-18 02:22:52
